Assessment_ID,Event_ID,Location_ID,District,Response_Zone,Assessment_Window,Hours_Since_Disaster,Simulation_ID,Latitude,Longitude,Hub_ID,Distance_to_Hub_km,Population_Baseline,Population_Affected_Est,Affected_Population_pct,Fatalities_Est,Injured_Est,Houses_Damaged_Est,Severity_Score,Infrastructure_Damage_Score,Accessibility_Score,Medical_Urgency_Score,Rainfall_mm,Wind_Speed_kmph,Temperature_C,Flood_Depth_m,River_Level_m,Storm_Surge_m,Wave_Height_m,Burned_Area_km2,Rainfall_Deficit_pct,Slope_Risk_Score,Rescue_Cases_Est,Road_Access_Score,Estimated_Travel_Time_min,Estimated_Relief_Time_min,Food_Required_packets,Water_Required_Liters,Medical_Kits_Required,Shelter_Spaces_Required,Priority_Score,Priority_Level,Required_Rescue_Personnel,Required_Distribution_Personnel,Required_Medical_Personnel,Recommended_Total_Personnel
ASM002637,EVT012,LOC009,Kancheepuram,Kancheepuram Response Zone,T+72h,72,SIM002,12.8342,79.7036,HUB001,67.38,600000,217096,36.18,17,6517,42073,66.7,54.59,51.18,47.11,336.19,44.93,25.28,1.6,5.92,0.0,0.0,0.0,0.0,0.0,5793,51.18,171.62,1281.33,855969,908086,22921,39201,54.08,Moderate,725,669,265,1659
ASM002638,EVT012,LOC009,Kancheepuram,Kancheepuram Response Zone,T+72h,72,SIM003,12.8342,79.7036,HUB001,67.38,600000,207539,34.59,26,7474,60739,65.3,70.06,51.51,53.32,391.89,31.26,26.34,0.83,5.66,0.0,0.0,0.0,0.0,0.0,5379,51.51,163.32,1275.45,947515,1177356,33576,69584,57.19,Moderate,673,649,304,1626
ASM002639,EVT012,LOC009,Kancheepuram,Kancheepuram Response Zone,T+72h,72,SIM004,12.8342,79.7036,HUB001,67.38,600000,234339,39.06,29,4167,49736,68.96,62.02,55.38,48.27,370.58,15.31,28.81,2.34,7.56,0.0,0.0,0.0,0.0,0.0,6544,55.38,166.01,1383.15,727537,1455447,10288,72915,55.77,Moderate,818,736,171,1725
ASM002640,EVT012,LOC009,Kancheepuram,Kancheepuram Response Zone,T+72h,72,SIM005,12.8342,79.7036,HUB001,67.38,600000,215209,35.87,55,7934,51391,70.32,64.64,52.65,58.53,230.73,29.9,29.17,2.08,5.28,0.0,0.0,0.0,0.0,0.0,6171,52.65,162.32,1313.11,892451,822022,31489,42340,58.78,Moderate,772,691,323,1786
ASM002641,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+0h,0,SIM001,11.748,79.7714,HUB002,0.0,450000,126872,28.19,28,3657,21537,38.8,37.0,78.09,42.94,307.74,28.28,25.15,1.87,4.73,0.0,0.0,0.0,0.0,0.0,1522,78.09,10.0,642.84,584760,473000,10952,16511,38.55,Low,191,371,150,712
ASM002642,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+0h,0,SIM002,11.748,79.7714,HUB002,0.0,450000,118050,26.23,12,2772,29404,42.47,55.4,76.93,35.76,259.82,29.11,28.18,1.47,5.5,0.0,0.0,0.0,0.0,0.0,1577,76.93,10.0,624.42,366308,486673,4453,22011,41.21,Low,198,346,114,658
ASM002643,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+0h,0,SIM003,11.748,79.7714,HUB002,0.0,450000,120284,26.73,17,2742,18695,43.72,38.39,69.6,38.31,254.81,32.86,29.05,1.35,6.49,0.0,0.0,0.0,0.0,0.0,1689,69.6,10.0,616.69,330176,454869,3705,13898,39.59,Low,212,356,113,681
ASM002644,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+0h,0,SIM004,11.748,79.7714,HUB002,0.0,450000,122238,27.16,7,2068,20965,43.82,40.42,78.14,40.15,409.57,12.88,24.5,1.38,5.75,0.0,0.0,0.0,0.0,0.0,1724,78.14,10.34,625.17,349015,595919,2987,20281,38.68,Low,216,358,87,661
ASM002645,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+0h,0,SIM005,11.748,79.7714,HUB002,0.0,450000,123496,27.44,28,2027,25879,40.01,50.79,76.69,36.54,274.47,34.0,29.09,1.09,5.75,0.0,0.0,0.0,0.0,0.0,1482,76.69,10.0,639.34,319798,570957,2490,22925,39.04,Low,186,362,85,633
ASM002646,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+3h,3,SIM001,11.748,79.7714,HUB002,0.0,450000,135951,30.21,13,1592,38048,40.98,61.76,60.67,31.63,284.16,20.92,26.47,1.49,5.49,0.0,0.0,0.0,0.0,0.0,1705,60.67,10.0,709.17,375157,590246,2107,33705,41.01,Low,214,392,67,673
ASM002647,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+3h,3,SIM002,11.748,79.7714,HUB002,0.0,450000,109029,24.23,7,3460,19890,46.37,42.87,80.54,36.66,410.98,20.76,29.23,0.9,4.79,0.0,0.0,0.0,0.0,0.0,1691,80.54,10.11,573.22,331561,568594,5415,18328,39.48,Low,212,324,142,678
ASM002648,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+3h,3,SIM003,11.748,79.7714,HUB002,0.0,450000,133815,29.74,20,2579,24608,44.17,45.1,70.79,41.61,300.93,15.48,24.31,1.63,4.73,0.0,0.0,0.0,0.0,0.0,1913,70.79,10.0,681.99,328926,972018,2994,38248,41.63,Low,240,392,107,739
ASM002649,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+3h,3,SIM004,11.748,79.7714,HUB002,0.0,450000,126843,28.19,17,2745,29596,45.48,50.29,73.01,42.97,270.67,30.52,30.74,0.94,5.59,0.0,0.0,0.0,0.0,0.0,1904,73.01,11.9,676.05,415726,918137,4935,42848,43.16,Low,238,383,114,735
ASM002650,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+3h,3,SIM005,11.748,79.7714,HUB002,0.0,450000,128740,28.61,14,1664,33153,51.31,63.45,59.22,40.24,289.16,41.65,24.62,1.31,5.93,0.0,0.0,0.0,0.0,0.0,2345,59.22,11.48,686.7,511566,399245,3951,20303,45.76,Moderate,294,381,70,745
ASM002651,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+6h,6,SIM001,11.748,79.7714,HUB002,0.0,450000,133389,29.64,29,3628,24758,51.82,53.0,75.4,45.39,235.16,33.39,24.43,2.06,4.92,0.0,0.0,0.0,0.0,0.0,2468,75.4,10.0,692.68,369544,747029,5122,29387,46.05,Moderate,309,399,149,857
ASM002652,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+6h,6,SIM002,11.748,79.7714,HUB002,0.0,450000,135817,30.18,23,2539,20777,51.2,42.95,83.92,42.99,379.71,22.96,29.72,2.13,6.42,0.0,0.0,0.0,0.0,0.0,2466,83.92,10.0,700.38,610394,608890,7334,20757,42.53,Low,309,412,106,827
ASM002653,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+6h,6,SIM003,11.748,79.7714,HUB002,0.0,450000,116172,25.82,25,2341,27751,53.92,52.35,73.86,44.11,280.25,11.55,26.81,1.57,6.19,0.0,0.0,0.0,0.0,0.0,2284,73.86,10.0,629.02,429757,584221,5074,25957,45.21,Moderate,286,351,98,735
ASM002654,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+6h,6,SIM004,11.748,79.7714,HUB002,0.0,450000,129307,28.73,15,3539,27252,47.78,48.33,69.32,40.28,284.35,39.86,27.42,1.88,4.84,0.0,0.0,0.0,0.0,0.0,2105,69.32,10.0,675.83,522337,558722,8611,24314,43.37,Low,264,385,145,794
ASM002655,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+6h,6,SIM005,11.748,79.7714,HUB002,0.0,450000,117241,26.05,12,2278,26372,43.49,50.4,80.91,36.2,257.05,30.11,25.35,1.49,5.55,0.0,0.0,0.0,0.0,0.0,1632,80.91,10.0,612.69,334070,580319,3226,23997,39.82,Low,204,341,95,640
ASM002656,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+12h,12,SIM001,11.748,79.7714,HUB002,0.0,450000,162621,36.14,44,5935,40911,68.4,64.83,72.46,63.93,391.88,21.85,24.16,2.99,6.89,0.0,0.0,0.0,0.0,0.0,4492,72.46,10.0,891.97,668493,850769,16299,55517,57.93,Moderate,562,517,243,1322
ASM002657,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+12h,12,SIM002,11.748,79.7714,HUB002,0.0,450000,138354,30.75,14,4711,33216,59.46,59.37,72.03,48.94,332.11,25.36,30.86,1.7,5.41,0.0,0.0,0.0,0.0,0.0,3141,72.03,10.0,752.98,376765,592558,6579,31237,50.48,Moderate,393,432,193,1018
ASM002658,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+12h,12,SIM003,11.748,79.7714,HUB002,0.0,450000,157124,34.92,39,4333,44805,61.59,66.11,64.47,57.2,357.31,15.32,27.44,1.67,5.93,0.0,0.0,0.0,0.0,0.0,3751,64.47,10.0,864.64,639500,635154,11423,44442,55.31,Moderate,469,494,179,1142
ASM002659,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+12h,12,SIM004,11.748,79.7714,HUB002,0.0,450000,154742,34.39,42,4901,47964,66.69,69.76,68.78,59.55,250.01,12.51,25.95,2.62,6.87,0.0,0.0,0.0,0.0,0.0,4128,68.78,11.1,867.94,552559,707678,10716,53079,57.39,Moderate,516,490,202,1208
ASM002660,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+12h,12,SIM005,11.748,79.7714,HUB002,0.0,450000,164983,36.66,26,4104,50708,60.48,72.22,59.86,49.94,415.64,45.66,30.4,1.88,6.36,0.0,0.0,0.0,0.0,0.0,3838,59.86,10.0,908.3,625956,901874,9463,69867,55.53,Moderate,480,516,169,1165
ASM002661,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+24h,24,SIM001,11.748,79.7714,HUB002,0.0,450000,159662,35.48,23,4655,37552,69.46,68.25,65.41,54.55,254.6,32.22,29.63,1.84,4.21,0.0,0.0,0.0,0.0,0.0,4503,65.41,10.0,873.88,482308,1133200,8078,56102,57.49,Moderate,563,509,191,1263
ASM002662,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+24h,24,SIM002,11.748,79.7714,HUB002,0.0,450000,143864,31.97,26,3042,37904,62.67,62.08,67.48,46.97,409.45,37.47,28.73,1.75,6.72,0.0,0.0,0.0,0.0,0.0,3520,67.48,10.08,785.97,451916,1067015,5431,53459,52.05,Moderate,440,446,126,1012
ASM002663,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+24h,24,SIM003,11.748,79.7714,HUB002,0.0,450000,167829,37.3,33,3932,34331,69.69,56.85,66.86,58.88,343.43,19.65,24.14,1.32,6.12,0.0,0.0,0.0,0.0,0.0,4755,66.86,10.0,899.29,723142,873853,11822,41045,56.62,Moderate,595,530,163,1288
ASM002664,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+24h,24,SIM004,11.748,79.7714,HUB002,0.0,450000,148549,33.01,21,2850,36428,70.11,68.97,66.34,53.61,326.29,33.06,28.91,2.23,7.27,0.0,0.0,0.0,0.0,0.0,4243,66.34,10.57,820.3,470361,976650,5288,46874,56.42,Moderate,531,472,119,1122
ASM002665,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+24h,24,SIM005,11.748,79.7714,HUB002,0.0,450000,150090,33.35,29,5211,37152,65.71,61.88,66.49,55.27,319.31,27.67,29.39,1.99,7.96,0.0,0.0,0.0,0.0,0.0,3923,66.49,10.0,824.67,623386,1143254,14621,56609,54.84,Moderate,491,476,214,1181
ASM002666,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+36h,36,SIM001,11.748,79.7714,HUB002,0.0,450000,133342,29.63,12,4833,26697,66.96,61.88,70.16,57.31,339.34,32.72,29.57,1.32,5.75,0.0,0.0,0.0,0.0,0.0,3577,70.16,11.12,732.32,385256,1068584,7930,38141,54.4,Moderate,448,426,199,1073
ASM002667,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+36h,36,SIM002,11.748,79.7714,HUB002,0.0,450000,172933,38.43,25,4189,50352,74.84,69.08,63.78,60.32,327.85,23.51,27.79,2.2,7.17,0.0,0.0,0.0,0.0,0.0,5389,63.78,10.0,970.72,793498,1043977,13916,70046,61.01,High,674,559,173,1406
ASM002668,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+36h,36,SIM003,11.748,79.7714,HUB002,0.0,450000,158794,35.29,32,5868,52523,81.7,79.85,61.99,72.74,255.63,22.03,28.06,1.82,4.83,0.0,0.0,0.0,0.0,0.0,5548,61.99,10.0,931.55,488667,951622,11214,65510,66.47,High,694,530,241,1465
ASM002669,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+36h,36,SIM004,11.748,79.7714,HUB002,0.0,450000,176323,39.18,18,3682,58449,70.55,78.27,60.14,56.1,322.11,32.57,27.06,1.41,5.4,0.0,0.0,0.0,0.0,0.0,5078,60.14,10.0,990.05,754551,1165715,10839,87322,60.92,High,635,560,152,1347
ASM002670,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+36h,36,SIM005,11.748,79.7714,HUB002,0.0,450000,169651,37.7,22,6450,28830,69.43,49.1,72.32,66.97,308.49,20.56,26.86,1.92,6.4,0.0,0.0,0.0,0.0,0.0,4782,72.32,10.67,910.13,734683,730880,20150,29557,56.32,Moderate,598,549,264,1411
ASM002671,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+48h,48,SIM001,11.748,79.7714,HUB002,0.0,450000,139541,31.01,17,4086,42196,66.42,70.78,63.84,52.86,334.04,41.41,25.46,2.09,4.67,0.0,0.0,0.0,0.0,0.0,3702,63.84,10.0,779.8,460389,818822,11256,44851,55.83,Moderate,463,435,168,1066
ASM002672,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+48h,48,SIM002,11.748,79.7714,HUB002,0.0,450000,131274,29.17,25,3762,19029,62.81,47.26,74.24,50.73,349.46,26.82,28.09,1.8,5.9,0.0,0.0,0.0,0.0,0.0,3222,74.24,10.0,694.34,554290,902524,14877,23841,49.03,Moderate,403,409,155,967
ASM002673,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+48h,48,SIM003,11.748,79.7714,HUB002,0.0,450000,142123,31.58,15,3812,38200,64.93,71.02,59.8,52.24,268.24,32.26,26.29,1.74,5.91,0.0,0.0,0.0,0.0,0.0,3654,59.8,10.0,782.25,565729,1028481,13882,50772,55.76,Moderate,457,443,157,1057
ASM002674,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+48h,48,SIM004,11.748,79.7714,HUB002,0.0,450000,155897,34.64,19,2420,24092,63.36,48.95,86.35,48.24,409.13,29.07,30.34,1.72,5.33,0.0,0.0,0.0,0.0,0.0,3874,86.35,10.0,816.7,526795,836361,6784,27852,48.11,Moderate,485,488,101,1074
ASM002675,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+48h,48,SIM005,11.748,79.7714,HUB002,0.0,450000,149511,33.22,15,2350,30527,60.12,55.12,68.87,42.15,291.82,12.0,25.81,1.33,6.69,0.0,0.0,0.0,0.0,0.0,3449,68.87,11.26,785.06,456159,924876,5513,37924,48.12,Moderate,432,453,98,983
ASM002676,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+72h,72,SIM001,11.748,79.7714,HUB002,0.0,450000,164956,36.66,34,4904,31327,70.21,54.14,70.41,56.03,342.55,26.73,27.91,2.01,5.54,0.0,0.0,0.0,0.0,0.0,4720,70.41,10.0,885.04,426519,783804,9490,33937,55.36,Moderate,590,525,201,1316
ASM002677,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+72h,72,SIM002,11.748,79.7714,HUB002,0.0,450000,152896,33.98,18,3954,44050,66.66,66.83,65.14,49.97,303.01,14.98,30.7,2.12,7.61,0.0,0.0,0.0,0.0,0.0,4077,65.14,10.96,850.79,622259,1108931,14753,64240,55.29,Moderate,510,483,163,1156
ASM002678,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+72h,72,SIM003,11.748,79.7714,HUB002,0.0,450000,169560,37.68,28,2975,38409,71.59,72.69,61.65,53.24,411.08,26.62,29.39,1.46,6.78,0.0,0.0,0.0,0.0,0.0,4981,61.65,11.44,923.6,476355,1030293,6449,51726,58.54,Moderate,623,541,124,1288
ASM002679,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+72h,72,SIM004,11.748,79.7714,HUB002,0.0,450000,168553,37.46,38,3313,26769,74.89,47.64,67.95,55.54,351.9,34.5,25.49,2.15,6.64,0.0,0.0,0.0,0.0,0.0,5257,67.95,10.38,894.66,665377,899017,12070,34382,55.4,Moderate,658,535,138,1331
ASM002680,EVT012,LOC004,Cuddalore,Cuddalore Response Zone,T+72h,72,SIM005,11.748,79.7714,HUB002,0.0,450000,164923,36.65,43,3194,27106,64.01,56.34,67.2,49.53,283.43,27.49,28.87,2.28,6.96,0.0,0.0,0.0,0.0,0.0,4157,67.2,10.0,862.72,589815,886161,9799,32454,52.66,Moderate,520,515,132,1167
ASM002681,EVT013,LOC026,Tirunelveli,Tirunelveli Response Zone,T+0h,0,SIM001,8.7139,77.7567,HUB009,0.0,500000,170950,34.19,19,3604,37869,50.16,55.69,70.58,42.35,199.16,29.94,26.67,1.64,5.45,0.0,0.0,0.0,0.0,0.0,3007,70.58,10.0,878.91,647703,823079,8036,43990,46.8,Moderate,376,511,148,1035
ASM002682,EVT013,LOC026,Tirunelveli,Tirunelveli Response Zone,T+0h,0,SIM002,8.7139,77.7567,HUB009,0.0,500000,171942,34.39,12,5172,44714,43.77,60.2,69.08,40.73,212.52,25.94,29.8,2.08,6.02,0.0,0.0,0.0,0.0,0.0,2420,69.08,10.0,891.46,526461,762985,8316,46658,45.84,Moderate,303,513,211,1027
ASM002683,EVT013,LOC026,Tirunelveli,Tirunelveli Response Zone,T+0h,0,SIM003,8.7139,77.7567,HUB009,0.0,500000,167814,33.56,25,5526,30627,50.94,57.42,72.56,48.29,329.02,19.62,28.58,2.19,4.18,0.0,0.0,0.0,0.0,0.0,3023,72.56,10.0,861.67,520729,973055,9357,41909,48.27,Moderate,378,512,226,1116
ASM002684,EVT013,LOC026,Tirunelveli,Tirunelveli Response Zone,T+0h,0,SIM004,8.7139,77.7567,HUB009,0.0,500000,159647,31.93,27,2386,25953,49.3,41.78,76.2,39.68,358.61,32.13,27.95,1.59,5.22,0.0,0.0,0.0,0.0,0.0,2732,76.2,10.0,805.1,609919,675179,5327,25852,41.31,Low,342,477,99,918
ASM002685,EVT013,LOC026,Tirunelveli,Tirunelveli Response Zone,T+0h,0,SIM005,8.7139,77.7567,HUB009,0.0,500000,168945,33.79,19,2233,31430,46.83,51.25,75.6,39.19,248.48,31.95,29.18,0.47,5.28,0.0,0.0,0.0,0.0,0.0,2662,75.6,10.83,854.78,592349,1212680,4373,54111,42.28,Low,333,504,93,930
ASM002686,EVT013,LOC026,Tirunelveli,Tirunelveli Response Zone,T+3h,3,SIM001,8.7139,77.7567,HUB009,0.0,500000,191102,38.22,35,4833,57872,62.28,73.72,60.3,53.2,398.61,37.47,25.98,2.12,7.03,0.0,0.0,0.0,0.0,0.0,4635,60.3,10.0,1036.74,694634,1427703,10587,113595,57.24,Moderate,580,594,198,1372
ASM002687,EVT013,LOC026,Tirunelveli,Tirunelveli Response Zone,T+3h,3,SIM002,8.7139,77.7567,HUB009,0.0,500000,181290,36.26,42,4291,27056,50.76,47.38,76.27,48.34,237.06,28.33,30.77,2.53,6.44,0.0,0.0,0.0,0.0,0.0,3248,76.27,10.0,917.31,659675,690252,9228,27136,46.8,Moderate,406,557,176,1139
ASM002688,EVT013,LOC026,Tirunelveli,Tirunelveli Response Zone,T+3h,3,SIM003,8.7139,77.7567,HUB009,0.0,500000,167336,33.47,28,4301,24603,53.82,42.08,78.64,46.82,346.13,18.86,26.2,2.06,4.56,0.0,0.0,0.0,0.0,0.0,3280,78.64,10.0,845.88,411011,795755,5100,29194,45.6,Moderate,410,507,176,1093
ASM002689,EVT013,LOC026,Tirunelveli,Tirunelveli Response Zone,T+3h,3,SIM004,8.7139,77.7567,HUB009,0.0,500000,165625,33.12,32,4111,29637,50.4,50.04,75.69,46.13,240.27,5.0,29.41,1.42,6.04,0.0,0.0,0.0,0.0,0.0,2934,75.69,11.9,850.61,637747,675742,9538,28815,46.07,Moderate,367,504,169,1040
ASM002690,EVT013,LOC026,Tirunelveli,Tirunelveli Response Zone,T+3h,3,SIM005,8.7139,77.7567,HUB009,0.0,500000,175477,35.1,16,2341,30559,54.22,43.03,73.69,41.71,371.23,12.98,28.52,1.75,5.34,0.0,0.0,0.0,0.0,0.0,3479,73.69,11.19,894.08,662993,758206,5186,34475,43.78,Low,435,531,98,1064
ASM002691,EVT013,LOC026,Tirunelveli,Tirunelveli Response Zone,T+6h,6,SIM001,8.7139,77.7567,HUB009,0.0,500000,207072,41.41,39,3242,36324,54.75,50.36,67.52,46.61,135.8,25.9,28.96,2.36,6.35,0.0,0.0,0.0,0.0,0.0,4165,67.52,10.0,1049.63,565585,1641702,4504,86681,48.69,Moderate,521,634,134,1289
ASM002692,EVT013,LOC026,Tirunelveli,Tirunelveli Response Zone,T+6h,6,SIM002,8.7139,77.7567,HUB009,0.0,500000,188269,37.65,30,4373,43138,61.02,58.2,63.22,54.79,365.07,30.98,24.77,2.19,6.27,0.0,0.0,0.0,0.0,0.0,4436,63.22,11.11,993.0,609850,859681,8109,53383,54.04,Moderate,555,583,180,1318
ASM002693,EVT013,LOC026,Tirunelveli,Tirunelveli Response Zone,T+6h,6,SIM003,8.7139,77.7567,HUB009,0.0,500000,189779,37.96,21,3758,58760,60.69,67.25,58.06,54.66,380.63,20.84,27.58,1.6,7.65,0.0,0.0,0.0,0.0,0.0,4437,58.06,11.88,1036.81,639904,1054098,7397,86544,55.54,Moderate,555,593,155,1303
ASM002694,EVT013,LOC026,Tirunelveli,Tirunelveli Response Zone,T+6h,6,SIM004,8.7139,77.7567,HUB009,0.0,500000,167205,33.44,37,3321,33454,54.9,55.46,65.42,45.54,329.22,24.76,27.93,2.22,5.87,0.0,0.0,0.0,0.0,0.0,3377,65.42,10.0,866.53,545028,935614,5989,44754,48.67,Moderate,423,509,137,1069
ASM002695,EVT013,LOC026,Tirunelveli,Tirunelveli Response Zone,T+6h,6,SIM005,8.7139,77.7567,HUB009,0.0,500000,179257,35.85,13,3158,53414,57.06,67.79,61.17,42.14,295.35,11.51,29.24,1.67,6.33,0.0,0.0,0.0,0.0,0.0,3833,61.17,10.0,961.36,645262,709732,6518,52392,51.11,Moderate,480,547,130,1157
ASM002696,EVT013,LOC026,Tirunelveli,Tirunelveli Response Zone,T+12h,12,SIM001,8.7139,77.7567,HUB009,0.0,500000,208581,41.72,15,7591,55622,66.44,74.51,62.51,63.11,304.75,20.08,28.12,1.1,7.07,0.0,0.0,0.0,0.0,0.0,5536,62.51,10.0,1134.99,957579,874545,24527,67417,61.01,High,692,669,309,1670
ASM002697,EVT013,LOC026,Tirunelveli,Tirunelveli Response Zone,T+12h,12,SIM002,8.7139,77.7567,HUB009,0.0,500000,195401,39.08,24,4625,61475,64.44,77.86,66.54,56.13,389.44,13.8,27.94,2.26,5.79,0.0,0.0,0.0,0.0,0.0,4971,66.54,10.0,1074.44,832305,758216,13001,63620,58.88,Moderate,622,617,190,1429
ASM002698,EVT013,LOC026,Tirunelveli,Tirunelveli Response Zone,T+12h,12,SIM003,8.7139,77.7567,HUB009,0.0,500000,200572,40.11,20,7103,64637,70.2,81.73,53.82,61.51,427.65,21.78,27.35,1.13,4.73,0.0,0.0,0.0,0.0,0.0,5739,53.82,10.0,1119.42,536946,853065,10157,75459,63.3,High,718,644,290,1652
ASM002699,EVT013,LOC026,Tirunelveli,Tirunelveli Response Zone,T+12h,12,SIM004,8.7139,77.7567,HUB009,0.0,500000,227131,45.43,53,3819,58743,72.11,67.36,65.3,50.63,356.84,28.22,27.76,1.78,6.22,0.0,0.0,0.0,0.0,0.0,6737,65.3,10.77,1220.27,899493,565601,9417,47753,58.75,Moderate,843,717,157,1717
ASM002700,EVT013,LOC026,Tirunelveli,Tirunelveli Response Zone,T+12h,12,SIM005,8.7139,77.7567,HUB009,0.0,500000,225747,45.15,13,8198,49761,75.37,63.33,64.69,65.71,239.58,23.82,25.9,2.37,6.64,0.0,0.0,0.0,0.0,0.0,7101,64.69,10.0,1217.51,1038052,1296795,26810,94693,62.64,High,888,732,334,1954
ASM002701,EVT013,LOC026,Tirunelveli,Tirunelveli Response Zone,T+24h,24,SIM001,8.7139,77.7567,HUB009,0.0,500000,283345,56.67,75,11528,99162,88.81,91.27,50.77,73.91,406.7,22.14,27.94,2.21,7.54,0.0,0.0,0.0,0.0,0.0,11007,50.77,10.0,1637.52,1226098,3102746,36870,356800,76.64,Critical,1376,957,468,2801
ASM002702,EVT013,LOC026,Tirunelveli,Tirunelveli Response Zone,T+24h,24,SIM002,8.7139,77.7567,HUB009,0.0,500000,269032,53.81,67,10662,91408,89.68,95.49,48.52,78.75,417.88,25.29,26.2,2.56,8.6,0.0,0.0,0.0,0.0,0.0,10580,48.52,10.0,1557.61,1342985,1851783,42995,194296,77.99,Critical,1323,913,434,2670
ASM002703,EVT013,LOC026,Tirunelveli,Tirunelveli Response Zone,T+24h,24,SIM003,8.7139,77.7567,HUB009,0.0,500000,267236,53.45,20,7806,87728,85.72,86.14,53.95,67.69,412.35,44.74,25.1,1.84,6.21,0.0,0.0,0.0,0.0,0.0,9927,53.95,11.24,1512.48,1588911,1210450,39308,124110,72.74,High,1241,881,318,2440
ASM002704,EVT013,LOC026,Tirunelveli,Tirunelveli Response Zone,T+24h,24,SIM004,8.7139,77.7567,HUB009,0.0,500000,256043,51.21,62,8564,95255,90.64,90.16,56.53,72.02,299.69,16.41,25.95,3.3,7.22,0.0,0.0,0.0,0.0,0.0,10204,56.53,10.0,1493.41,1263926,1423996,33137,158498,74.91,High,1276,859,349,2484
ASM002705,EVT013,LOC026,Tirunelveli,Tirunelveli Response Zone,T+24h,24,SIM005,8.7139,77.7567,HUB009,0.0,500000,259610,51.92,64,5043,74318,84.44,86.83,59.41,63.79,454.27,42.15,28.76,2.09,7.0,0.0,0.0,0.0,0.0,0.0,9461,59.41,11.56,1451.29,1081605,1496964,14680,129362,70.65,High,1183,858,208,2249
ASM002706,EVT013,LOC026,Tirunelveli,Tirunelveli Response Zone,T+36h,36,SIM001,8.7139,77.7567,HUB009,0.0,500000,283602,56.72,72,9709,90269,90.22,85.84,64.43,78.07,405.28,24.38,25.17,2.89,9.51,0.0,0.0,0.0,0.0,0.0,11237,64.43,10.0,1622.96,1404573,1417947,38594,151337,75.87,Critical,1405,959,395,2759
ASM002707,EVT013,LOC026,Tirunelveli,Tirunelveli Response Zone,T+36h,36,SIM002,8.7139,77.7567,HUB009,0.0,500000,278194,55.64,68,4863,99044,88.84,88.84,57.49,70.33,506.58,37.51,28.27,2.19,6.82,0.0,0.0,0.0,0.0,0.0,10812,57.49,10.0,1607.54,1147031,2244072,14277,259617,74.01,High,1352,935,201,2488
ASM002708,EVT013,LOC026,Tirunelveli,Tirunelveli Response Zone,T+36h,36,SIM003,8.7139,77.7567,HUB009,0.0,500000,271617,54.32,34,10383,45849,90.06,67.85,72.41,81.71,410.91,11.1,25.38,3.27,5.72,0.0,0.0,0.0,0.0,0.0,10738,72.41,10.0,1482.31,1096299,2029800,30763,116219,72.11,High,1343,924,423,2690
ASM002709,EVT013,LOC026,Tirunelveli,Tirunelveli Response Zone,T+36h,36,SIM004,8.7139,77.7567,HUB009,0.0,500000,288107,57.62,41,7672,38729,89.96,60.95,71.81,75.13,419.32,24.11,28.72,2.2,7.23,0.0,0.0,0.0,0.0,0.0,11375,71.81,10.0,1547.15,1078509,1288528,19829,63687,70.49,High,1422,980,314,2716
