Record_ID,State,Event_Date,Event_Name,Disaster_Type,District,Response_Zone,Assessment_Window,Scenario_Variant,Data_Type,Real_Anchor,Operational_Data_Status,Event_Date,Event_Name,Disaster_Type,District,Response_Zone,Assessment_Window,Population_Baseline_Est,Population_Affected_Est,Severity_Score,Fatalities_Est,Injured_Est,Houses_Damaged_Est,Infrastructure_Damage_Index,Rainfall_mm,Wind_Speed_kmph,Duration_Days,Accessibility_Score,Medical_Urgency_Score,Food_Stock_Available_packets,Water_Stock_Available_Liters,Medical_Kits_Available,Shelter_Capacity,Food_Required_packets,Water_Required_Liters,Medical_Kits_Required,Shelter_Spaces_Required,Food_Shortage_pct,Water_Shortage_pct,Medical_Shortage_pct,Shelter_Shortage_pct,Priority_Score,Rescue_Cases_Est,Required_Rescue_Personnel,Required_Distribution_Personnel,Required_Medical_Personnel,Recommended_Total_Personnel,Estimated_Distance_to_Hub_km,Estimated_Travel_Time_min,Estimated_Relief_Time_min
TNDR-04748,Tamil Nadu,2019-05-25,Tamil Nadu Heatwave Season 2019,Heatwave,Karur,Aravakurichi,T+6h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2019-05-25,Tamil Nadu Heatwave Season 2019,Heatwave,Karur,Aravakurichi,T+6h,364268,123075,7.2,18,199,8217,14031.0,17.0,18.0,9,47.5,73.8,94784,315624,859,12237,171220,313628,1270,13097,43.1,2.8,31.1,8.0,56.4,2161,349,382,16,747,32.9,56.4,23317.7
TNDR-04749,Tamil Nadu,2024-11-30,Cyclone Fengal,Cyclone,Kallakurichi,Sankarapuram,T+3h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2024-11-30,Cyclone Fengal,Cyclone,Kallakurichi,Sankarapuram,T+3h,327009,97152,9.1,84,830,11981,13593.0,200.0,137.0,1,26.8,99.3,148574,275193,1072,15337,138255,265873,969,19108,0.0,0.0,0.0,17.2,68.0,3157,610,333,71,1014,11.7,21.7,29512.6
TNDR-04750,Tamil Nadu,2004-12-26,Indian Ocean Tsunami 2004,Tsunami,Kanniyakumari,Colachel,T+36h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2004-12-26,Indian Ocean Tsunami 2004,Tsunami,Kanniyakumari,Colachel,T+36h,283239,135200,9.1,642,6239,3714,40202.0,9.0,26.0,1,18.3,100.0,188483,476830,4560,16060,221691,474968,5019,19445,12.7,0.0,16.0,16.1,73.9,8612,1209,296,520,2025,47.8,89.0,51824.8
TNDR-04751,Tamil Nadu,2024-11-30,Cyclone Fengal,Cyclone,Dharmapuri,Palacode,T+24h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2024-11-30,Cyclone Fengal,Cyclone,Dharmapuri,Palacode,T+24h,370496,146902,10.0,158,1270,5432,33253.0,349.0,170.0,5,8.0,100.0,231573,473445,1328,16779,263141,462730,2221,15110,12.9,0.0,41.2,0.0,77.5,3515,658,650,88,1396,17.8,34.5,29263.1
TNDR-04752,Tamil Nadu,2022-12-09,Cyclone Mandous,Cyclone,Tiruvallur,Poonamallee,T+48h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2022-12-09,Cyclone Mandous,Cyclone,Tiruvallur,Poonamallee,T+48h,439190,200583,7.4,123,1650,5121,30199.0,324.0,149.0,7,29.2,75.1,261839,370575,2338,25068,252790,432144,2165,38525,0.9,14.0,0.0,31.6,61.0,7558,1235,848,157,2240,24.0,41.6,62666.4
TNDR-04753,Tamil Nadu,2023-04-15,Tamil Nadu Forest Fire Season 2023,Wildfire,Coimbatore,Coimbatore,T+24h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2023-04-15,Tamil Nadu Forest Fire Season 2023,Wildfire,Coimbatore,Coimbatore,T+24h,471008,145196,7.4,32,357,7724,54424.0,31.0,29.0,5,32.3,66.6,142363,492408,1017,15662,258560,518877,1652,22816,44.6,0.9,39.1,31.5,59.3,2179,303,382,29,714,26.2,45.3,26085.0
TNDR-04754,Tamil Nadu,2015-12-02,Chennai Floods 2015,Flood,Chennai,Adyar,T+3h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2015-12-02,Chennai Floods 2015,Flood,Chennai,Adyar,T+3h,739744,293176,10.0,238,2013,30879,125054.0,349.0,35.0,4,20.4,100.0,326452,529272,2176,28831,340341,717467,3131,31636,11.9,24.4,28.1,6.3,76.0,7754,1226,1234,139,2599,21.7,42.1,80277.5
TNDR-04755,Tamil Nadu,2012-10-31,Cyclone Nilam,Cyclone,Chennai,Velachery,T+24h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2012-10-31,Cyclone Nilam,Cyclone,Chennai,Velachery,T+24h,821980,275638,7.7,199,2380,31077,89906.0,337.0,137.0,5,19.0,77.4,268608,572553,2639,15793,437818,858627,4192,23810,38.1,31.7,38.7,35.5,67.0,8916,1227,696,188,2111,27.3,48.0,68334.5
TNDR-04756,Tamil Nadu,2019-05-25,Tamil Nadu Heatwave Season 2019,Heatwave,Madurai,Usilampatti,T+0h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2019-05-25,Tamil Nadu Heatwave Season 2019,Heatwave,Madurai,Usilampatti,T+0h,484211,133356,6.3,10,222,8681,46585.0,16.0,26.0,8,42.6,76.1,68841,233303,989,20190,126062,244038,1121,18932,44.3,9.0,10.3,0.0,53.6,2576,462,347,16,825,16.2,26.9,26765.9
TNDR-04757,Tamil Nadu,2018-11-16,Cyclone Gaja,Cyclone,Dindigul,Kodaikanal,T+48h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2018-11-16,Cyclone Gaja,Cyclone,Dindigul,Kodaikanal,T+48h,351868,96524,8.7,80,767,2608,29381.0,327.0,141.0,4,26.3,100.0,118509,158497,845,7030,125178,264336,1408,10947,6.1,42.4,40.9,37.1,71.9,3056,589,443,78,1110,31.5,57.8,23346.3
TNDR-04758,Tamil Nadu,2024-05-25,Tamil Nadu Heatwave Season 2024,Heatwave,Tiruvallur,Poonamallee,T+0h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2024-05-25,Tamil Nadu Heatwave Season 2024,Heatwave,Tiruvallur,Poonamallee,T+0h,474131,201151,8.1,35,351,10048,66223.0,13.0,24.0,8,53.2,77.9,92694,324300,1100,29767,171413,313120,1539,34952,44.7,0.0,28.5,16.4,60.7,4245,593,544,33,1170,32.1,57.1,48423.6
TNDR-04759,Tamil Nadu,2024-11-30,Cyclone Fengal,Cyclone,Tiruvannamalai,Tiruvannamalai,T+3h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2024-11-30,Cyclone Fengal,Cyclone,Tiruvannamalai,Tiruvannamalai,T+3h,309906,129116,8.8,105,1184,5639,32505.0,237.0,107.0,8,18.6,97.4,106610,283467,1859,9905,162600,310595,1863,15685,33.5,10.3,7.7,36.2,73.5,4950,996,371,97,1464,10.4,19.1,36951.6
TNDR-04760,Tamil Nadu,2004-12-26,Indian Ocean Tsunami 2004,Tsunami,Pudukkottai,Alangudi,T+3h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2004-12-26,Indian Ocean Tsunami 2004,Tsunami,Pudukkottai,Alangudi,T+3h,364018,120883,10.0,683,5893,17979,56589.0,10.0,12.0,1,8.4,100.0,86513,232402,6587,20112,158063,323705,5950,24143,44.2,27.5,0.0,14.1,78.0,8720,1684,410,450,2544,25.1,48.6,51350.9
TNDR-04761,Tamil Nadu,2023-12-04,Cyclone Michaung,Cyclone,Chennai,Velachery,T+36h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2023-12-04,Cyclone Michaung,Cyclone,Chennai,Velachery,T+36h,753460,290032,8.0,236,2334,17576,91169.0,338.0,129.0,4,23.2,81.3,260464,906769,2092,15494,412511,983931,3067,24862,37.0,3.2,29.8,38.7,66.9,6606,1200,950,195,2345,49.6,88.0,57033.7
TNDR-04762,Tamil Nadu,2023-04-15,Tamil Nadu Forest Fire Season 2023,Wildfire,Nilgiris,Gudalur,T+12h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2023-04-15,Tamil Nadu Forest Fire Season 2023,Wildfire,Nilgiris,Gudalur,T+12h,337862,125207,7.2,26,317,10677,25255.0,25.0,37.0,5,39.9,69.1,142702,403256,1503,23406,218489,445996,1508,22320,33.2,11.1,0.0,1.5,55.9,1734,219,596,23,838,53.4,91.7,23648.0
TNDR-04763,Tamil Nadu,2024-04-15,Tamil Nadu Forest Fire Season 2024,Wildfire,Theni,Theni,T+72h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2024-04-15,Tamil Nadu Forest Fire Season 2024,Wildfire,Theni,Theni,T+72h,237935,84890,6.1,15,201,2093,13742.0,18.0,39.0,8,53.9,58.3,72369,181814,667,12856,94254,171011,589,13239,24.2,0.0,0.0,4.3,47.1,1212,178,420,17,615,24.7,40.6,19563.8
TNDR-04764,Tamil Nadu,2019-05-25,Tamil Nadu Heatwave Season 2019,Heatwave,Tiruchirappalli,Thuraiyur,T+72h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2019-05-25,Tamil Nadu Heatwave Season 2019,Heatwave,Tiruchirappalli,Thuraiyur,T+72h,482813,136576,5.6,9,229,5719,11727.0,16.0,34.0,8,64.7,45.8,117819,178263,1296,21397,138236,215598,1585,22311,16.1,17.2,16.4,0.0,40.1,1553,246,421,19,686,34.5,55.6,25353.7
TNDR-04765,Tamil Nadu,2012-10-31,Cyclone Nilam,Cyclone,Chennai,Velachery,T+36h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2012-10-31,Cyclone Nilam,Cyclone,Chennai,Velachery,T+36h,759648,223041,8.0,189,1846,28322,37551.0,230.0,124.0,5,30.3,100.0,401185,570993,3966,29002,369734,684592,3650,34569,0.0,17.8,0.0,9.0,64.9,7636,1246,922,122,2290,32.8,58.3,71287.1
TNDR-04766,Tamil Nadu,2015-12-02,Chennai Floods 2015,Flood,Chennai,Perambur,T+72h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2015-12-02,Chennai Floods 2015,Flood,Chennai,Perambur,T+72h,641016,196960,8.8,159,1488,7117,69005.0,213.0,50.0,6,20.2,95.3,177979,427645,2801,21360,172504,443303,2890,34785,0.0,1.4,3.4,37.7,69.0,5348,709,479,130,1318,53.0,97.3,42816.3
TNDR-04767,Tamil Nadu,2016-12-12,Cyclone Vardah,Cyclone,Kancheepuram,Sriperumbudur,T+24h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2016-12-12,Cyclone Vardah,Cyclone,Kancheepuram,Sriperumbudur,T+24h,279727,100032,8.4,73,845,8934,42870.0,329.0,99.0,5,32.5,94.8,187937,234565,1305,7954,177519,292595,1250,9634,0.0,18.5,0.0,21.8,65.7,2631,383,323,60,766,46.5,83.9,25088.2
TNDR-04768,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Thoothukudi,Thoothukudi,T+12h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Thoothukudi,Thoothukudi,T+12h,269490,97762,7.0,60,852,5187,39972.0,289.0,120.0,3,21.3,77.4,149644,336987,1012,6238,174768,344284,1666,9809,9.8,1.6,42.6,32.9,62.3,3121,465,358,73,896,13.3,22.6,31683.9
TNDR-04769,Tamil Nadu,2024-04-15,Tamil Nadu Forest Fire Season 2024,Wildfire,Salem,Mettur,T+48h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2024-04-15,Tamil Nadu Forest Fire Season 2024,Wildfire,Salem,Mettur,T+48h,533412,201871,7.8,52,459,24950,34162.0,14.0,32.0,8,40.7,65.8,314540,446201,1781,22807,263790,509975,2658,22724,0.0,11.3,33.8,0.0,57.0,4923,941,593,37,1571,36.9,65.0,47104.7
TNDR-04770,Tamil Nadu,2017-12-02,Cyclone Ockhi,Cyclone,Kanniyakumari,Colachel,T+3h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2017-12-02,Cyclone Ockhi,Cyclone,Kanniyakumari,Colachel,T+3h,299985,78998,8.4,70,699,9222,22329.0,257.0,104.0,3,16.8,95.0,93199,158827,1230,12341,102849,189138,1349,11609,10.9,9.8,10.2,0.0,67.2,1852,255,404,55,714,48.6,87.8,21484.7
TNDR-04771,Tamil Nadu,2017-01-10,North-East Monsoon Drought 2016-17,Drought,Tirunelveli,Ambasamudram,T+36h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2017-01-10,North-East Monsoon Drought 2016-17,Drought,Tirunelveli,Ambasamudram,T+36h,346455,115966,5.6,6,71,7781,9107.0,47.0,32.0,54,48.9,61.6,154546,285670,704,14053,204297,380870,590,21582,20.2,25.9,0.0,38.5,49.1,1982,311,360,5,676,36.8,59.3,22877.3
TNDR-04772,Tamil Nadu,2021-11-10,Nilgiris Landslide Episode 2021,Landslide,Nilgiris,Kotagiri,T+36h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2021-11-10,Nilgiris Landslide Episode 2021,Landslide,Nilgiris,Kotagiri,T+36h,287642,161936,8.0,205,1922,18805,48819.0,212.0,39.0,3,48.0,97.2,284426,264279,3147,16419,285827,439992,3059,16360,0.0,40.3,0.0,2.8,66.2,6323,1007,697,136,1840,44.1,78.4,55989.7
TNDR-04773,Tamil Nadu,2017-12-02,Cyclone Ockhi,Cyclone,Thoothukudi,Kovilpatti,T+48h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2017-12-02,Cyclone Ockhi,Cyclone,Thoothukudi,Kovilpatti,T+48h,343540,125686,8.0,97,1082,5710,51882.0,292.0,127.0,3,29.3,85.6,130425,150055,1203,15704,151107,263283,1425,23427,12.9,44.4,18.2,31.9,66.5,4921,655,445,79,1179,50.2,89.0,35818.9
TNDR-04774,Tamil Nadu,2015-12-02,Chennai Floods 2015,Flood,Tiruvallur,Poonamallee,T+48h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2015-12-02,Chennai Floods 2015,Flood,Tiruvallur,Poonamallee,T+48h,447155,176783,9.6,133,1287,3869,68370.0,318.0,60.0,4,20.3,100.0,246662,331088,2189,14612,246859,509248,2103,21226,4.3,33.3,0.0,29.3,75.1,5657,812,586,83,1481,17.3,32.9,57908.0
TNDR-04775,Tamil Nadu,2004-12-26,Indian Ocean Tsunami 2004,Tsunami,Pudukkottai,Pudukkottai,T+48h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2004-12-26,Indian Ocean Tsunami 2004,Tsunami,Pudukkottai,Pudukkottai,T+48h,245904,94500,9.9,519,4558,2371,34176.0,3.0,27.0,1,14.2,100.0,98048,250324,3165,16109,122832,267686,3323,16716,25.6,7.6,8.7,8.9,75.8,6838,1006,306,433,1745,22.9,44.1,37510.8
TNDR-04776,Tamil Nadu,2019-05-25,Tamil Nadu Heatwave Season 2019,Heatwave,Chennai,Adyar,T+3h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2019-05-25,Tamil Nadu Heatwave Season 2019,Heatwave,Chennai,Adyar,T+3h,628752,258074,6.3,28,484,20631,48773.0,14.0,24.0,9,63.6,53.8,196594,488730,2273,19377,290761,665586,2170,26603,30.8,25.3,0.1,28.2,47.8,6015,995,847,42,1884,24.6,40.8,82519.8
TNDR-04777,Tamil Nadu,2022-04-15,Tamil Nadu Forest Fire Season 2022,Wildfire,Erode,Gobichettipalayam,T+24h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2022-04-15,Tamil Nadu Forest Fire Season 2022,Wildfire,Erode,Gobichettipalayam,T+24h,301934,93641,6.9,13,207,8910,22238.0,5.0,32.0,10,57.0,78.3,137385,206038,650,17103,142585,347066,841,16575,0.0,40.7,19.4,0.0,53.5,2077,358,226,21,605,22.7,38.7,19479.9
TNDR-04778,Tamil Nadu,2019-05-25,Tamil Nadu Heatwave Season 2019,Heatwave,Tirupathur,Ambur,T+0h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2019-05-25,Tamil Nadu Heatwave Season 2019,Heatwave,Tirupathur,Ambur,T+0h,259469,81233,6.7,12,153,6606,26011.0,8.0,21.0,14,58.7,70.8,51407,76535,466,15658,66049,124099,449,15385,22.1,37.6,0.0,0.0,50.9,1152,218,213,13,444,21.5,36.3,15661.4
TNDR-04779,Tamil Nadu,2004-12-26,Indian Ocean Tsunami 2004,Tsunami,Ramanathapuram,Rameswaram,T+24h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2004-12-26,Indian Ocean Tsunami 2004,Tsunami,Ramanathapuram,Rameswaram,T+24h,283026,124007,10.0,674,5751,17824,32416.0,8.0,20.0,1,8.0,100.0,116739,324304,4582,14450,195924,385602,4063,15127,35.8,15.7,0.0,9.8,78.5,8212,1422,418,431,2271,21.8,42.2,53382.0
TNDR-04780,Tamil Nadu,2020-11-25,Cyclone Nivar,Cyclone,Villupuram,Gingee,T+3h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-11-25,Cyclone Nivar,Cyclone,Villupuram,Gingee,T+3h,269831,106911,8.7,99,901,8325,39995.0,208.0,119.0,5,25.6,100.0,101441,274381,917,7452,128500,247414,1258,13160,25.6,0.0,30.1,44.0,72.5,2153,400,347,78,825,44.3,80.9,21785.6
TNDR-04781,Tamil Nadu,2024-05-25,Tamil Nadu Heatwave Season 2024,Heatwave,Tirupathur,Tirupathur,T+0h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2024-05-25,Tamil Nadu Heatwave Season 2024,Heatwave,Tirupathur,Tirupathur,T+0h,309127,112686,7.5,20,208,13258,37088.0,21.0,17.0,11,40.3,73.1,90958,134591,434,8736,101658,214044,804,11140,10.8,40.0,45.0,20.6,60.5,1402,265,444,14,723,38.5,66.8,22907.7
TNDR-04782,Tamil Nadu,2024-04-15,Tamil Nadu Forest Fire Season 2024,Wildfire,Dharmapuri,Dharmapuri,T+36h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2024-04-15,Tamil Nadu Forest Fire Season 2024,Wildfire,Dharmapuri,Dharmapuri,T+36h,270921,75967,7.6,17,177,7560,29867.0,23.0,34.0,5,51.7,58.8,100783,106395,337,8138,109578,178211,440,11786,13.7,41.6,21.5,29.3,53.7,910,169,326,18,513,16.3,28.5,19856.2
TNDR-04783,Tamil Nadu,2012-10-31,Cyclone Nilam,Cyclone,Tiruvallur,Gummidipoondi,T+36h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2012-10-31,Cyclone Nilam,Cyclone,Tiruvallur,Gummidipoondi,T+36h,389434,145896,7.3,110,1260,8653,28152.0,305.0,118.0,2,39.0,86.2,288925,431049,1550,28012,248452,470647,2230,23668,0.0,11.6,27.5,0.0,60.2,3990,539,390,83,1012,27.7,47.9,33799.2
TNDR-04784,Tamil Nadu,2024-04-15,Tamil Nadu Forest Fire Season 2024,Wildfire,Dindigul,Oddanchatram,T+0h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2024-04-15,Tamil Nadu Forest Fire Season 2024,Wildfire,Dindigul,Oddanchatram,T+0h,318475,100405,8.0,26,229,1786,29677.0,15.0,33.0,11,34.6,72.0,67444,158587,552,10052,93211,212430,559,17840,25.6,22.2,1.8,43.7,61.0,1556,248,354,22,624,15.8,28.1,18397.5
TNDR-04785,Tamil Nadu,2023-12-04,Cyclone Michaung,Cyclone,Chennai,Adyar,T+48h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2023-12-04,Cyclone Michaung,Cyclone,Chennai,Adyar,T+48h,709285,215705,7.9,157,1847,4593,87558.0,239.0,112.0,4,28.4,92.9,241222,322201,1799,18377,324700,522874,3132,17250,24.9,41.7,43.7,0.0,67.1,5553,712,640,182,1534,16.7,29.5,53441.6
TNDR-04786,Tamil Nadu,2017-01-10,North-East Monsoon Drought 2016-17,Drought,Erode,Bhavani,T+6h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2017-01-10,North-East Monsoon Drought 2016-17,Drought,Erode,Bhavani,T+6h,275406,65300,6.8,3,36,5067,18329.0,42.0,25.0,62,55.8,75.6,96573,251655,554,9711,96493,215873,691,10618,2.9,0.0,27.1,6.7,51.0,813,131,223,3,357,26.3,44.6,16960.9
TNDR-04787,Tamil Nadu,2017-01-10,North-East Monsoon Drought 2016-17,Drought,Dindigul,Oddanchatram,T+3h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2017-01-10,North-East Monsoon Drought 2016-17,Drought,Dindigul,Oddanchatram,T+3h,252962,67243,6.5,4,45,5832,12304.0,49.0,26.0,61,45.9,65.1,68981,165873,445,14359,84415,145913,546,12803,19.7,0.0,16.5,0.0,49.8,2087,351,269,5,625,14.8,24.7,15683.5
TNDR-04788,Tamil Nadu,2004-12-26,Indian Ocean Tsunami 2004,Tsunami,Kanniyakumari,Kanyakumari,T+3h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2004-12-26,Indian Ocean Tsunami 2004,Tsunami,Kanniyakumari,Kanyakumari,T+3h,283981,124536,9.2,675,6028,10131,30698.0,6.0,20.0,1,12.6,100.0,127964,185971,3984,20515,168653,245132,3466,22210,19.1,25.8,0.0,3.3,74.8,8355,1371,368,451,2190,52.5,98.2,54488.2
TNDR-04789,Tamil Nadu,2023-04-15,Tamil Nadu Forest Fire Season 2023,Wildfire,Erode,Sathyamangalam,T+24h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2023-04-15,Tamil Nadu Forest Fire Season 2023,Wildfire,Erode,Sathyamangalam,T+24h,365176,116667,7.8,25,303,11019,31409.0,28.0,31.0,7,45.5,65.5,167313,428167,746,11878,195101,445716,699,16418,16.0,0.0,0.0,26.8,54.7,1827,255,537,29,821,32.0,56.3,26849.0
