Assessment_ID,Event_ID,District,Response_Zone,Hours_Since_Disaster,Hub_ID,Priority_Score,Priority_Level,Estimated_Travel_Time_min,Distance_to_Hub_km,Predicted_Food_Demand,Food_Allocated,Food_Unmet,Remaining_Food_Inventory,Predicted_Water_Demand,Water_Allocated,Water_Unmet,Remaining_Water_Inventory,Predicted_Medical_Demand,Medical_Allocated,Medical_Unmet,Remaining_Medical_Inventory,Predicted_Shelter_Demand,Shelter_Allocated,Shelter_Unmet,Remaining_Shelter_Inventory
ASM002277,EVT011,Thiruvarur,Thiruvarur Response Zone,72,HUB001,75.72,Critical,63.19,22.83,613094,0.0,613094.0,0.0,1049812,0.0,1049812.0,0.0,39063,0.0,39063.0,0.0,128009,0.0,128009.0,0.0
ASM002278,EVT011,Thiruvarur,Thiruvarur Response Zone,72,HUB001,69.55,High,56.26,22.83,535652,0.0,535652.0,0.0,1065200,0.0,1065200.0,0.0,13994,0.0,13994.0,0.0,59255,0.0,59255.0,0.0
ASM002279,EVT011,Thiruvarur,Thiruvarur Response Zone,72,HUB001,73.98,High,58.31,22.83,642586,0.0,642586.0,0.0,979428,0.0,979428.0,0.0,40214,0.0,40214.0,0.0,99824,0.0,99824.0,0.0
ASM002280,EVT011,Thiruvarur,Thiruvarur Response Zone,72,HUB001,74.74,High,59.32,22.83,629520,0.0,629520.0,0.0,1164939,0.0,1164939.0,0.0,48226,0.0,48226.0,0.0,123842,0.0,123842.0,0.0
ASM002281,EVT011,Thanjavur,Thanjavur Response Zone,0,HUB001,49.08,Moderate,10.0,0.0,453172,0.0,453172.0,299979.0,1029509,0.0,1029509.0,1012523.0,11404,0.0,11404.0,3861.0,80698,0.0,80698.0,135945.0
ASM002282,EVT011,Thanjavur,Thanjavur Response Zone,0,HUB001,44.29,Low,10.0,0.0,440115,0.0,440115.0,299979.0,1209532,0.0,1209532.0,1012523.0,6404,0.0,6404.0,3861.0,83441,0.0,83441.0,135945.0
ASM002283,EVT011,Thanjavur,Thanjavur Response Zone,0,HUB001,50.64,Moderate,10.0,0.0,600143,0.0,600143.0,299979.0,901286,0.0,901286.0,1012523.0,23973,0.0,23973.0,3861.0,71594,0.0,71594.0,135945.0
ASM002284,EVT011,Thanjavur,Thanjavur Response Zone,0,HUB001,47.71,Moderate,10.0,0.0,497843,0.0,497843.0,299979.0,983462,0.0,983462.0,1012523.0,8346,0.0,8346.0,3861.0,78759,0.0,78759.0,135945.0
ASM002285,EVT011,Thanjavur,Thanjavur Response Zone,0,HUB001,52.67,Moderate,10.0,0.0,490029,0.0,490029.0,299979.0,878150,0.0,878150.0,1012523.0,8759,0.0,8759.0,3861.0,68296,0.0,68296.0,135945.0
ASM002286,EVT011,Thanjavur,Thanjavur Response Zone,3,HUB001,56.88,Moderate,10.66,0.0,693555,0.0,693555.0,299979.0,1353664,0.0,1353664.0,1012523.0,13592,0.0,13592.0,3861.0,119790,0.0,119790.0,135945.0
ASM002287,EVT011,Thanjavur,Thanjavur Response Zone,3,HUB001,54.8,Moderate,10.0,0.0,668958,0.0,668958.0,299979.0,1219910,0.0,1219910.0,1012523.0,10489,0.0,10489.0,3861.0,106221,0.0,106221.0,135945.0
ASM002288,EVT011,Thanjavur,Thanjavur Response Zone,3,HUB001,56.62,Moderate,10.0,0.0,601897,0.0,601897.0,299979.0,960052,0.0,960052.0,1012523.0,15613,0.0,15613.0,3861.0,103832,0.0,103832.0,135945.0
ASM002289,EVT011,Thanjavur,Thanjavur Response Zone,3,HUB001,54.17,Moderate,10.0,0.0,612272,0.0,612272.0,299979.0,1122910,0.0,1122910.0,1012523.0,12508,0.0,12508.0,3861.0,93878,0.0,93878.0,135945.0
ASM002290,EVT011,Thanjavur,Thanjavur Response Zone,3,HUB001,54.18,Moderate,10.0,0.0,702208,0.0,702208.0,299979.0,1057131,0.0,1057131.0,1012523.0,19861,0.0,19861.0,3861.0,77271,0.0,77271.0,135945.0
ASM002291,EVT011,Thanjavur,Thanjavur Response Zone,6,HUB001,49.28,Moderate,10.0,0.0,627365,0.0,627365.0,299979.0,882797,0.0,882797.0,1012523.0,11536,0.0,11536.0,3861.0,38800,0.0,38800.0,135945.0
ASM002292,EVT011,Thanjavur,Thanjavur Response Zone,6,HUB001,42.88,Low,10.0,0.0,538912,0.0,538912.0,299979.0,902549,0.0,902549.0,1012523.0,17965,0.0,17965.0,3861.0,29337,0.0,29337.0,135945.0
ASM002293,EVT011,Thanjavur,Thanjavur Response Zone,6,HUB001,48.83,Moderate,10.0,0.0,497925,0.0,497925.0,299979.0,850011,0.0,850011.0,1012523.0,16608,0.0,16608.0,3861.0,54676,0.0,54676.0,135945.0
ASM002294,EVT011,Thanjavur,Thanjavur Response Zone,6,HUB001,51.29,Moderate,10.0,0.0,495220,0.0,495220.0,299979.0,901319,0.0,901319.0,1012523.0,12323,0.0,12323.0,3861.0,44792,0.0,44792.0,135945.0
ASM002295,EVT011,Thanjavur,Thanjavur Response Zone,6,HUB001,57.26,Moderate,10.0,0.0,550363,0.0,550363.0,299979.0,888506,0.0,888506.0,1012523.0,18613,0.0,18613.0,3861.0,73040,0.0,73040.0,135945.0
ASM002296,EVT011,Thanjavur,Thanjavur Response Zone,12,HUB001,67.86,High,10.0,0.0,952103,0.0,952103.0,299979.0,1445240,0.0,1445240.0,1012523.0,45766,0.0,45766.0,3861.0,139892,0.0,139892.0,135945.0
ASM002297,EVT011,Thanjavur,Thanjavur Response Zone,12,HUB001,63.33,High,10.0,0.0,823956,0.0,823956.0,299979.0,1179214,0.0,1179214.0,1012523.0,33654,0.0,33654.0,3861.0,115014,0.0,115014.0,135945.0
ASM002298,EVT011,Thanjavur,Thanjavur Response Zone,12,HUB001,65.12,High,10.0,0.0,918618,0.0,918618.0,299979.0,1476991,0.0,1476991.0,1012523.0,35882,0.0,35882.0,3861.0,149138,0.0,149138.0,135945.0
ASM002299,EVT011,Thanjavur,Thanjavur Response Zone,12,HUB001,61.5,High,10.0,0.0,865790,0.0,865790.0,299979.0,1271194,0.0,1271194.0,1012523.0,27072,0.0,27072.0,3861.0,80742,0.0,80742.0,135945.0
ASM002300,EVT011,Thanjavur,Thanjavur Response Zone,12,HUB001,61.53,High,10.0,0.0,610684,0.0,610684.0,299979.0,1077157,0.0,1077157.0,1012523.0,22450,0.0,22450.0,3861.0,44720,0.0,44720.0,135945.0
ASM002301,EVT011,Thanjavur,Thanjavur Response Zone,24,HUB001,79.4,Critical,10.0,0.0,1171640,0.0,1171640.0,299979.0,1674296,0.0,1674296.0,1012523.0,51461,0.0,51461.0,3861.0,189052,0.0,0.0,135945.0
ASM002301,EVT011,Thanjavur,Thanjavur Response Zone,24,HUB005,79.4,Critical,10.0,0.0,1171640,0.0,1171640.0,449317.0,1674296,0.0,1674296.0,1516585.0,51461,0.0,51461.0,5784.0,189052,189052.0,0.0,0.0
ASM002302,EVT011,Thanjavur,Thanjavur Response Zone,24,HUB001,77.51,Critical,10.0,0.0,989358,0.0,989358.0,299979.0,1918883,0.0,1918883.0,1012523.0,33553,0.0,33553.0,3861.0,114800,0.0,114800.0,135945.0
ASM002303,EVT011,Thanjavur,Thanjavur Response Zone,24,HUB001,74.45,High,11.12,0.0,1022528,0.0,1022528.0,299979.0,1707414,0.0,1707414.0,1012523.0,55401,0.0,55401.0,3861.0,125827,0.0,125827.0,135945.0
ASM002304,EVT011,Thanjavur,Thanjavur Response Zone,24,HUB001,77.77,Critical,10.0,0.0,1118188,0.0,1118188.0,299979.0,1822072,0.0,1822072.0,1012523.0,25685,0.0,20447.0,3861.0,197785,0.0,183215.0,135945.0
ASM002304,EVT011,Thanjavur,Thanjavur Response Zone,24,HUB004,77.77,Critical,10.0,0.0,1118188,0.0,1118188.0,406947.0,1822072,0.0,1822072.0,1373574.0,25685,5238.0,20447.0,0.0,197785,0.0,183215.0,184421.0
ASM002304,EVT011,Thanjavur,Thanjavur Response Zone,24,HUB005,77.77,Critical,10.0,0.0,1118188,0.0,1118188.0,449317.0,1822072,0.0,1822072.0,1516585.0,25685,0.0,20447.0,5784.0,197785,14570.0,183215.0,0.0
ASM002305,EVT011,Thanjavur,Thanjavur Response Zone,24,HUB001,81.12,Critical,10.0,0.0,1266439,0.0,1266439.0,299979.0,2800324,0.0,2800324.0,1012523.0,34837,0.0,31273.0,3861.0,326253,0.0,326253.0,135945.0
ASM002305,EVT011,Thanjavur,Thanjavur Response Zone,24,HUB010,81.12,Critical,10.0,0.0,1266439,0.0,1266439.0,276867.0,2800324,0.0,2800324.0,0.0,34837,3564.0,31273.0,0.0,326253,0.0,326253.0,0.0
ASM002306,EVT011,Thanjavur,Thanjavur Response Zone,36,HUB001,76.61,Critical,10.0,0.0,1417972,0.0,1417972.0,299979.0,1656264,0.0,1656264.0,0.0,66578,0.0,61508.0,3861.0,175549,0.0,175549.0,0.0
ASM002306,EVT011,Thanjavur,Thanjavur Response Zone,36,HUB002,76.61,Critical,10.0,0.0,1417972,0.0,1417972.0,0.0,1656264,0.0,1656264.0,0.0,66578,5070.0,61508.0,0.0,175549,0.0,175549.0,0.0
ASM002307,EVT011,Thanjavur,Thanjavur Response Zone,36,HUB001,72.7,High,10.0,0.0,1117484,0.0,1117484.0,299979.0,1661216,0.0,1661216.0,0.0,43113,0.0,43113.0,3861.0,96357,0.0,96357.0,0.0
ASM002308,EVT011,Thanjavur,Thanjavur Response Zone,36,HUB001,74.21,High,10.0,0.0,1033017,0.0,1033017.0,299979.0,1958036,0.0,1958036.0,0.0,25873,0.0,25873.0,3861.0,226468,0.0,226468.0,0.0
ASM002309,EVT011,Thanjavur,Thanjavur Response Zone,36,HUB001,76.32,Critical,10.0,0.0,1133706,0.0,1133706.0,299979.0,1703034,0.0,1703034.0,0.0,65289,0.0,65289.0,3861.0,209455,0.0,209455.0,0.0
ASM002310,EVT011,Thanjavur,Thanjavur Response Zone,36,HUB001,70.5,High,10.0,0.0,1085979,0.0,1085979.0,299979.0,1875006,0.0,1875006.0,0.0,39183,0.0,39183.0,3861.0,153518,0.0,153518.0,0.0
ASM002311,EVT011,Thanjavur,Thanjavur Response Zone,48,HUB001,68.97,High,10.0,0.0,1054232,0.0,1054232.0,0.0,1709472,0.0,1709472.0,0.0,38983,0.0,38983.0,3861.0,114193,0.0,114193.0,0.0
ASM002312,EVT011,Thanjavur,Thanjavur Response Zone,48,HUB001,72.59,High,11.27,0.0,1163041,0.0,1163041.0,0.0,1832908,0.0,1832908.0,0.0,90423,0.0,90423.0,3861.0,112884,0.0,112884.0,0.0
ASM002313,EVT011,Thanjavur,Thanjavur Response Zone,48,HUB001,71.26,High,10.0,0.0,891254,0.0,891254.0,0.0,1508328,0.0,1508328.0,0.0,39705,0.0,39705.0,3861.0,101943,0.0,101943.0,0.0
ASM002314,EVT011,Thanjavur,Thanjavur Response Zone,48,HUB001,75.36,Critical,10.0,0.0,1044114,0.0,1044114.0,0.0,1861551,0.0,487977.0,0.0,59438,0.0,59438.0,3861.0,185082,0.0,185082.0,0.0
ASM002314,EVT011,Thanjavur,Thanjavur Response Zone,48,HUB004,75.36,Critical,10.0,0.0,1044114,0.0,1044114.0,0.0,1861551,1373574.0,487977.0,0.0,59438,0.0,59438.0,0.0,185082,0.0,185082.0,0.0
ASM002315,EVT011,Thanjavur,Thanjavur Response Zone,48,HUB001,70.69,High,10.0,0.0,1011749,0.0,1011749.0,0.0,1621522,0.0,1621522.0,0.0,46362,0.0,46362.0,3861.0,164019,0.0,164019.0,0.0
ASM002316,EVT011,Thanjavur,Thanjavur Response Zone,72,HUB001,57.09,Moderate,10.0,0.0,812558,0.0,812558.0,0.0,1687508,0.0,1687508.0,0.0,25628,0.0,25628.0,0.0,113473,0.0,113473.0,0.0
ASM002317,EVT011,Thanjavur,Thanjavur Response Zone,72,HUB001,64.35,High,10.0,0.0,788650,0.0,788650.0,0.0,1109167,0.0,1109167.0,0.0,39850,0.0,39850.0,0.0,88580,0.0,88580.0,0.0
ASM002318,EVT011,Thanjavur,Thanjavur Response Zone,72,HUB001,55.17,Moderate,10.0,0.0,633274,0.0,633274.0,0.0,1221929,0.0,1221929.0,0.0,17902,0.0,17902.0,0.0,48193,0.0,48193.0,0.0
ASM002319,EVT011,Thanjavur,Thanjavur Response Zone,72,HUB001,61.9,High,10.0,0.0,672460,0.0,672460.0,0.0,1678093,0.0,1678093.0,0.0,24852,0.0,24852.0,0.0,115660,0.0,115660.0,0.0
ASM002320,EVT011,Thanjavur,Thanjavur Response Zone,72,HUB001,63.06,High,10.0,0.0,751427,0.0,751427.0,0.0,1437438,0.0,1437438.0,0.0,34484,0.0,34484.0,0.0,56362,0.0,56362.0,0.0
ASM002321,EVT011,Pudukkottai,Pudukkottai Response Zone,0,HUB001,41.82,Low,107.02,47.41,362333,0.0,362333.0,299979.0,557869,0.0,557869.0,1012523.0,5045,0.0,5045.0,3861.0,15692,0.0,15692.0,135945.0
ASM002322,EVT011,Pudukkottai,Pudukkottai Response Zone,0,HUB001,36.07,Low,100.87,47.41,319364,0.0,319364.0,299979.0,458420,0.0,458420.0,1012523.0,4480,0.0,4480.0,3861.0,10195,0.0,10195.0,135945.0
ASM002323,EVT011,Pudukkottai,Pudukkottai Response Zone,0,HUB001,44.98,Low,112.77,47.41,338607,0.0,338607.0,299979.0,496876,0.0,496876.0,1012523.0,7336,0.0,7336.0,3861.0,35047,0.0,35047.0,135945.0
ASM002324,EVT011,Pudukkottai,Pudukkottai Response Zone,0,HUB001,45.93,Moderate,113.11,47.41,383659,0.0,383659.0,299979.0,556032,0.0,556032.0,1012523.0,9418,0.0,9418.0,3861.0,43713,0.0,43713.0,135945.0
ASM002325,EVT011,Pudukkottai,Pudukkottai Response Zone,0,HUB001,43.89,Low,103.63,47.41,309090,0.0,309090.0,299979.0,450578,0.0,450578.0,1012523.0,8103,0.0,8103.0,3861.0,18250,0.0,18250.0,135945.0
ASM002326,EVT011,Pudukkottai,Pudukkottai Response Zone,3,HUB001,56.21,Moderate,110.64,47.41,424786,0.0,424786.0,299979.0,714391,0.0,714391.0,1012523.0,14162,0.0,14162.0,3861.0,51947,0.0,51947.0,135945.0
ASM002327,EVT011,Pudukkottai,Pudukkottai Response Zone,3,HUB001,61.5,High,116.47,47.41,400327,0.0,400327.0,299979.0,871146,0.0,871146.0,1012523.0,11045,0.0,11045.0,3861.0,88405,0.0,88405.0,135945.0
ASM002328,EVT011,Pudukkottai,Pudukkottai Response Zone,3,HUB001,50.32,Moderate,106.65,47.41,392240,0.0,392240.0,299979.0,656792,0.0,656792.0,1012523.0,9112,0.0,9112.0,3861.0,34058,0.0,34058.0,135945.0
ASM002329,EVT011,Pudukkottai,Pudukkottai Response Zone,3,HUB001,55.53,Moderate,110.2,47.41,425977,0.0,425977.0,299979.0,760676,0.0,760676.0,1012523.0,14763,0.0,14763.0,3861.0,52630,0.0,52630.0,135945.0
ASM002330,EVT011,Pudukkottai,Pudukkottai Response Zone,3,HUB001,52.56,Moderate,113.89,47.41,408768,0.0,408768.0,299979.0,716126,0.0,716126.0,1012523.0,8994,0.0,8994.0,3861.0,32439,0.0,32439.0,135945.0
ASM002331,EVT011,Pudukkottai,Pudukkottai Response Zone,6,HUB001,57.32,Moderate,122.47,47.41,475148,0.0,475148.0,299979.0,816486,0.0,816486.0,1012523.0,9075,0.0,9075.0,3861.0,45252,0.0,45252.0,135945.0
ASM002332,EVT011,Pudukkottai,Pudukkottai Response Zone,6,HUB001,61.76,High,122.18,47.41,442448,0.0,442448.0,299979.0,770992,0.0,770992.0,1012523.0,9319,0.0,9319.0,3861.0,60361,0.0,60361.0,135945.0
ASM002333,EVT011,Pudukkottai,Pudukkottai Response Zone,6,HUB001,54.47,Moderate,112.83,47.41,415959,0.0,415959.0,299979.0,759713,0.0,759713.0,1012523.0,14664,0.0,14664.0,3861.0,46878,0.0,46878.0,135945.0
ASM002334,EVT011,Pudukkottai,Pudukkottai Response Zone,6,HUB001,62.05,High,125.01,47.41,442368,0.0,442368.0,299979.0,795980,0.0,795980.0,1012523.0,21885,0.0,21885.0,3861.0,90419,0.0,90419.0,135945.0
ASM002335,EVT011,Pudukkottai,Pudukkottai Response Zone,6,HUB001,60.17,High,120.81,47.41,509165,0.0,509165.0,299979.0,750061,0.0,750061.0,1012523.0,17808,0.0,17808.0,3861.0,58079,0.0,58079.0,135945.0
ASM002336,EVT011,Pudukkottai,Pudukkottai Response Zone,12,HUB001,62.83,High,105.6,47.41,587333,0.0,587333.0,299979.0,836589,0.0,836589.0,1012523.0,28103,0.0,28103.0,3861.0,73186,0.0,73186.0,135945.0
ASM002337,EVT011,Pudukkottai,Pudukkottai Response Zone,12,HUB001,58.89,Moderate,106.68,47.41,503264,0.0,503264.0,299979.0,751396,0.0,751396.0,1012523.0,9706,0.0,9706.0,3861.0,57880,0.0,57880.0,135945.0
ASM002338,EVT011,Pudukkottai,Pudukkottai Response Zone,12,HUB001,68.49,High,119.94,47.41,564033,0.0,564033.0,299979.0,1304441,0.0,1304441.0,1012523.0,13805,0.0,13805.0,3861.0,172082,0.0,172082.0,135945.0
ASM002339,EVT011,Pudukkottai,Pudukkottai Response Zone,12,HUB001,66.0,High,117.99,47.41,585062,0.0,585062.0,299979.0,800449,0.0,800449.0,1012523.0,27903,0.0,27903.0,3861.0,85677,0.0,85677.0,135945.0
ASM002340,EVT011,Pudukkottai,Pudukkottai Response Zone,12,HUB001,62.46,High,113.64,47.41,525087,0.0,525087.0,299979.0,854671,0.0,854671.0,1012523.0,18272,0.0,18272.0,3861.0,63615,0.0,63615.0,135945.0
ASM002341,EVT011,Pudukkottai,Pudukkottai Response Zone,24,HUB001,67.19,High,112.76,47.41,685213,0.0,685213.0,299979.0,1297264,0.0,1297264.0,1012523.0,28518,0.0,28518.0,3861.0,62280,0.0,62280.0,135945.0
ASM002342,EVT011,Pudukkottai,Pudukkottai Response Zone,24,HUB001,74.91,High,114.21,47.41,739432,0.0,739432.0,299979.0,1505044,0.0,1505044.0,1012523.0,24566,0.0,24566.0,3861.0,157660,0.0,157660.0,135945.0
ASM002343,EVT011,Pudukkottai,Pudukkottai Response Zone,24,HUB001,68.22,High,114.1,47.41,705039,0.0,705039.0,299979.0,1118461,0.0,1118461.0,1012523.0,35797,0.0,35797.0,3861.0,61027,0.0,61027.0,135945.0
ASM002344,EVT011,Pudukkottai,Pudukkottai Response Zone,24,HUB001,73.09,High,128.45,47.41,560316,0.0,560316.0,299979.0,1154955,0.0,1154955.0,1012523.0,23783,0.0,23783.0,3861.0,133681,0.0,133681.0,135945.0
ASM002345,EVT011,Pudukkottai,Pudukkottai Response Zone,24,HUB001,76.72,Critical,117.74,47.41,530799,0.0,530799.0,299979.0,1214031,0.0,1214031.0,1012523.0,26278,0.0,26278.0,3861.0,165074,0.0,165074.0,135945.0
ASM002346,EVT011,Pudukkottai,Pudukkottai Response Zone,36,HUB001,66.63,High,111.75,47.41,730722,0.0,730722.0,299979.0,947429,0.0,947429.0,0.0,22459,0.0,22459.0,3861.0,55516,0.0,55516.0,0.0
ASM002347,EVT011,Pudukkottai,Pudukkottai Response Zone,36,HUB001,71.84,High,119.26,47.41,643378,0.0,643378.0,299979.0,1155232,0.0,1155232.0,0.0,24929,0.0,24929.0,3861.0,111961,0.0,111961.0,0.0
ASM002348,EVT011,Pudukkottai,Pudukkottai Response Zone,36,HUB001,68.47,High,116.91,47.41,559958,0.0,559958.0,299979.0,1046138,0.0,1046138.0,0.0,29246,0.0,29246.0,3861.0,54655,0.0,54655.0,0.0
ASM002349,EVT011,Pudukkottai,Pudukkottai Response Zone,36,HUB001,68.74,High,121.9,47.41,691313,0.0,691313.0,299979.0,1052287,0.0,1052287.0,0.0,39937,0.0,39937.0,3861.0,57443,0.0,57443.0,0.0
ASM002350,EVT011,Pudukkottai,Pudukkottai Response Zone,36,HUB001,72.63,High,119.2,47.41,564355,0.0,564355.0,299979.0,1113055,0.0,1113055.0,0.0,19558,0.0,19558.0,3861.0,127253,0.0,127253.0,0.0
ASM002351,EVT011,Pudukkottai,Pudukkottai Response Zone,48,HUB001,73.32,High,115.81,47.41,765136,0.0,765136.0,0.0,1799933,0.0,1799933.0,0.0,59577,0.0,59577.0,3861.0,147099,0.0,147099.0,0.0
ASM002352,EVT011,Pudukkottai,Pudukkottai Response Zone,48,HUB001,78.93,Critical,120.89,47.41,724504,0.0,724504.0,0.0,2171570,0.0,2171570.0,0.0,42301,0.0,42301.0,3861.0,281684,0.0,281684.0,0.0
ASM002353,EVT011,Pudukkottai,Pudukkottai Response Zone,48,HUB001,68.62,High,111.04,47.41,731422,0.0,731422.0,0.0,1136271,0.0,1136271.0,0.0,48132,0.0,48132.0,3861.0,58196,0.0,58196.0,0.0
ASM002354,EVT011,Pudukkottai,Pudukkottai Response Zone,48,HUB001,66.85,High,115.24,47.41,565854,0.0,565854.0,0.0,1104907,0.0,1104907.0,0.0,23994,0.0,23994.0,3861.0,56978,0.0,56978.0,0.0
ASM002355,EVT011,Pudukkottai,Pudukkottai Response Zone,48,HUB001,69.49,High,115.83,47.41,783235,0.0,783235.0,0.0,1026898,0.0,1026898.0,0.0,21697,0.0,21697.0,3861.0,55592,0.0,55592.0,0.0
ASM002356,EVT011,Pudukkottai,Pudukkottai Response Zone,72,HUB001,69.69,High,120.57,47.41,665289,0.0,665289.0,0.0,1169477,0.0,1169477.0,0.0,38528,0.0,38528.0,0.0,110625,0.0,110625.0,0.0
ASM002357,EVT011,Pudukkottai,Pudukkottai Response Zone,72,HUB001,64.92,High,107.9,47.41,578713,0.0,578713.0,0.0,1322171,0.0,1322171.0,0.0,19618,0.0,19618.0,0.0,91847,0.0,91847.0,0.0
ASM002358,EVT011,Pudukkottai,Pudukkottai Response Zone,72,HUB001,63.74,High,116.26,47.41,578268,0.0,578268.0,0.0,1059201,0.0,1059201.0,0.0,23454,0.0,23454.0,0.0,73352,0.0,73352.0,0.0
ASM002359,EVT011,Pudukkottai,Pudukkottai Response Zone,72,HUB001,68.06,High,125.3,47.41,453868,0.0,453868.0,0.0,874024,0.0,874024.0,0.0,24169,0.0,24169.0,0.0,70763,0.0,70763.0,0.0
ASM002360,EVT011,Pudukkottai,Pudukkottai Response Zone,72,HUB001,62.61,High,108.02,47.41,587253,0.0,587253.0,0.0,1077050,0.0,1077050.0,0.0,35882,0.0,35882.0,0.0,51215,0.0,51215.0,0.0
ASM002361,EVT011,Ramanathapuram,Ramanathapuram Response Zone,0,HUB001,53.04,Moderate,263.23,100.6,285081,0.0,285081.0,299979.0,632057,0.0,632057.0,1012523.0,4397,0.0,4397.0,3861.0,52141,0.0,52141.0,135945.0
ASM002362,EVT011,Ramanathapuram,Ramanathapuram Response Zone,0,HUB001,44.19,Low,231.23,100.6,266276,0.0,266276.0,299979.0,470374,0.0,470374.0,1012523.0,6355,0.0,6355.0,3861.0,21475,0.0,21475.0,135945.0
ASM002363,EVT011,Ramanathapuram,Ramanathapuram Response Zone,0,HUB001,49.03,Moderate,244.48,100.6,324317,0.0,324317.0,299979.0,555798,0.0,555798.0,1012523.0,6279,0.0,6279.0,3861.0,40511,0.0,40511.0,135945.0
ASM002364,EVT011,Ramanathapuram,Ramanathapuram Response Zone,0,HUB001,49.06,Moderate,242.37,100.6,347729,0.0,347729.0,299979.0,558681,0.0,558681.0,1012523.0,13646,0.0,13646.0,3861.0,29370,0.0,29370.0,135945.0
ASM002365,EVT011,Ramanathapuram,Ramanathapuram Response Zone,0,HUB001,47.54,Moderate,226.88,100.6,346477,0.0,346477.0,299979.0,561986,0.0,561986.0,1012523.0,6122,0.0,6122.0,3861.0,16919,0.0,16919.0,135945.0
ASM002366,EVT011,Ramanathapuram,Ramanathapuram Response Zone,3,HUB001,49.68,Moderate,234.02,100.6,342916,0.0,342916.0,299979.0,526182,0.0,526182.0,1012523.0,11400,0.0,11400.0,3861.0,31359,0.0,31359.0,135945.0
ASM002367,EVT011,Ramanathapuram,Ramanathapuram Response Zone,3,HUB001,55.36,Moderate,257.86,100.6,352433,0.0,352433.0,299979.0,671571,0.0,671571.0,1012523.0,13653,0.0,13653.0,3861.0,57376,0.0,57376.0,135945.0
ASM002368,EVT011,Ramanathapuram,Ramanathapuram Response Zone,3,HUB001,48.44,Moderate,242.57,100.6,264624,0.0,264624.0,299979.0,528028,0.0,528028.0,1012523.0,10651,0.0,10651.0,3861.0,28363,0.0,28363.0,135945.0
ASM002369,EVT011,Ramanathapuram,Ramanathapuram Response Zone,3,HUB001,50.4,Moderate,244.39,100.6,281305,0.0,281305.0,299979.0,513298,0.0,513298.0,1012523.0,9414,0.0,9414.0,3861.0,34649,0.0,34649.0,135945.0
ASM002370,EVT011,Ramanathapuram,Ramanathapuram Response Zone,3,HUB001,56.03,Moderate,252.0,100.6,385401,0.0,385401.0,299979.0,521889,0.0,521889.0,1012523.0,11204,0.0,11204.0,3861.0,32462,0.0,32462.0,135945.0
ASM002371,EVT011,Ramanathapuram,Ramanathapuram Response Zone,6,HUB001,54.9,Moderate,240.05,100.6,356586,0.0,356586.0,299979.0,598014,0.0,598014.0,1012523.0,10768,0.0,10768.0,3861.0,33234,0.0,33234.0,135945.0
ASM002372,EVT011,Ramanathapuram,Ramanathapuram Response Zone,6,HUB001,53.54,Moderate,233.42,100.6,372191,0.0,372191.0,299979.0,599380,0.0,599380.0,1012523.0,14303,0.0,14303.0,3861.0,25944,0.0,25944.0,135945.0
ASM002373,EVT011,Ramanathapuram,Ramanathapuram Response Zone,6,HUB001,56.92,Moderate,272.72,100.6,381959,0.0,381959.0,299979.0,579214,0.0,579214.0,1012523.0,6662,0.0,6662.0,3861.0,43508,0.0,43508.0,135945.0
ASM002374,EVT011,Ramanathapuram,Ramanathapuram Response Zone,6,HUB001,58.51,Moderate,270.53,100.6,384968,0.0,384968.0,299979.0,609595,0.0,609595.0,1012523.0,17210,0.0,17210.0,3861.0,46212,0.0,46212.0,135945.0
ASM002375,EVT011,Ramanathapuram,Ramanathapuram Response Zone,6,HUB001,55.89,Moderate,245.12,100.6,390819,0.0,390819.0,299979.0,533830,0.0,533830.0,1012523.0,7834,0.0,7834.0,3861.0,47696,0.0,47696.0,135945.0
ASM002376,EVT011,Ramanathapuram,Ramanathapuram Response Zone,12,HUB001,62.48,High,249.34,100.6,439098,0.0,439098.0,299979.0,550603,0.0,550603.0,1012523.0,17225,0.0,17225.0,3861.0,59271,0.0,59271.0,135945.0
ASM002377,EVT011,Ramanathapuram,Ramanathapuram Response Zone,12,HUB001,61.62,High,262.85,100.6,408510,0.0,408510.0,299979.0,722581,0.0,722581.0,1012523.0,17973,0.0,17973.0,3861.0,45403,0.0,45403.0,135945.0
ASM002378,EVT011,Ramanathapuram,Ramanathapuram Response Zone,12,HUB001,56.77,Moderate,250.55,100.6,361704,0.0,361704.0,299979.0,575764,0.0,575764.0,1012523.0,10835,0.0,10835.0,3861.0,27290,0.0,27290.0,135945.0
ASM002379,EVT011,Ramanathapuram,Ramanathapuram Response Zone,12,HUB001,58.96,Moderate,250.35,100.6,378496,0.0,378496.0,299979.0,624220,0.0,624220.0,1012523.0,11925,0.0,11925.0,3861.0,41601,0.0,41601.0,135945.0
ASM002380,EVT011,Ramanathapuram,Ramanathapuram Response Zone,12,HUB001,57.65,Moderate,253.56,100.6,404036,0.0,404036.0,299979.0,600812,0.0,600812.0,1012523.0,11259,0.0,11259.0,3861.0,30546,0.0,30546.0,135945.0
ASM002381,EVT011,Ramanathapuram,Ramanathapuram Response Zone,24,HUB001,70.68,High,240.89,100.6,563187,0.0,563187.0,299979.0,1173979,0.0,1173979.0,1012523.0,18431,0.0,18431.0,3861.0,65489,0.0,65489.0,135945.0
